,Text,Username,Unnamed: 0,Datetime,polarity
591,@AsianShep This is the hardest thing to measure because (1) we don't have a consolidated balance sheet for all miners and (2) each miner is different based on the major input costs being highly variable (ex: energy cost),APompliano,70080,2019-01-15 13:56:13+00:00,Neutral
592,@bitcoinsicario Writing a white paper about a problem and theoretical solution is not equivalent to solving it.,APompliano,70136,2019-01-13 00:15:15+00:00,Neutral
593,"@CryptoCobain If solvency was the issue, regulators could easily limit the size of an investment based on a percentage of net worth. They don’t, because that’s not the issue",APompliano,70649,2018-12-31 20:02:29+00:00,Neutral
594,"@BrennanGeis Yes, I think an education based test would make a ton of sense and solve many problems",APompliano,70663,2018-12-31 16:31:21+00:00,Positive
595,@AmonUnlimited Build products that solve real problems,APompliano,70765,2018-12-28 02:07:00+00:00,Neutral
596,@MoonLamboio @MarkYusko There are multiple solutions that can be applied to every problem. Less black and white world to me,APompliano,71140,2018-12-24 14:28:11+00:00,Neutral
597,@solotradinginc :),APompliano,71236,2018-12-21 18:18:01+00:00,Neutral
598,@solofo @Billaut @facebook @WhatsApp @dizzitup Probably true,APompliano,71254,2018-12-21 15:32:24+00:00,Neutral
599,"@jolivieri89 That’s probably why they are doing it...they want to solve user’s problems, not create investment opportunities.",APompliano,71267,2018-12-21 03:34:23+00:00,Neutral
600,"@zachweinberg @schembor You obviously don’t understand money, monetary policy, or the issues w/ fiat currencies.

We’re not going to solve that issue here on Twitter. If you seriously want to learn, I’m happy to teach you.

If you want to troll, I’m not interested anymore. DM if you want to learn",APompliano,71605,2018-12-12 02:14:21+00:00,Neutral
601,"@zachweinberg @schembor 1) it doesn’t need to solve a problem for every person all at once.

2) it’s a better store of value over time.

3) it’s more efficient than USD’s layer one technology (physical dollar/coin).

4) it’s more transparent

You’re talking in circles and just trolling at this point.",APompliano,71607,2018-12-12 02:07:29+00:00,Neutral
602,"@ChrisJBakke @zachweinberg Hey...you were one of first startups I ever met in Silicon Valley (and you were successful!). Hard to forget some of first founders you meet :)

Bitcoin is worth ~$70 billion. We can argue about what need it is solving, but hard to argue that it is not solving a need at all.",APompliano,71613,2018-12-12 01:48:01+00:00,Neutral
603,"@zachweinberg Black cars didn’t compete with taxis. You are misunderstanding how  others of those companies, and eventually crypto, evolve to ultimately solve the mass consumers needs.

Remember the air mattresses for Airbnb in people’s kitchens???",APompliano,71617,2018-12-12 01:18:38+00:00,Neutral
604,"@zachweinberg Why problem did Uber Black Cars solve for you when they first launched? What about their “baller” services?

Be patient. Greatness takes time.",APompliano,71625,2018-12-12 01:02:46+00:00,Neutral
605,"@zachweinberg Bitcoin is a layer one technology, just like the physical US dollar. Bitcoin is faster, cheaper, more efficient and more secure.

It definitely solves a problem and is much more than 10X improvement 🤷🏽‍♂️",APompliano,71626,2018-12-12 00:55:05+00:00,Neutral
606,@HHorsley @BitwiseInvest The willingness to listen to customers and build solutions for them is rare these days. Proud supporter :),APompliano,71872,2018-12-06 01:18:10+00:00,Positive
607,"@DannyLes3 You lose credibility when you use such ridiculous and disgusting language.

But worse, you lose credibility when you ignore the absolute dollar comparison between two markets.

Thanks for the shout out though.

😂🤷🏽‍♂️",APompliano,71910,2018-12-05 18:42:06+00:00,Neutral
608,@DnlKlr It’s actually just absolute dollar comparison 🤷🏽‍♂️,APompliano,71928,2018-12-05 14:57:18+00:00,Neutral
609,"@GormoExJourno False. I just compared absolute dollars to absolute dollars. 

People really seem to hate facts these days 😂",APompliano,71942,2018-12-05 04:41:30+00:00,Neutral
610,"@hamporter36 If we use percentages, Bitcoin has been best performing asset for last 10 years even with the recent drawdown. I think non-crypto fans should actually talk more in absolute numbers than percentages with their arguments.",APompliano,71945,2018-12-05 03:12:56+00:00,Neutral
611,"@SOLZ_ZYN Bitcoin outperformed the S&amp;P 500 for last 10 years, 5 years, and last 2 years. It will outperform over next 10.",APompliano,71969,2018-12-04 23:25:27+00:00,Neutral
612,@ThoriumWealth It’s called absolute dollars. And it’s not that dumb...actually quite accepted 🤷🏽‍♂️,APompliano,71974,2018-12-04 23:19:27+00:00,Neutral
613,@kubakostecki Absolute,APompliano,71991,2018-12-04 19:43:04+00:00,Neutral
614,@RodiMikh Believe they are trying but haven’t solidified it yet.,APompliano,72649,2018-11-25 20:29:38+00:00,Neutral
615,@btc_wolf Check out Brigit - a company I previously invested in to solve this problem. They’re on fire 🔥,APompliano,73111,2018-11-18 14:57:09+00:00,Neutral
616,"@PennyStocKingZ @srussolillo I mine today BTC for much less than $4,000. Happy to share some tips if you’re mining at higher costs.",APompliano,73159,2018-11-15 17:33:58+00:00,Neutral
617,"@srussolillo @POMP @andy_bromberg It would be ignorant to not consider BCH fork as a catalyst for the price drops, but I think it’s unlikely.

As always, this is a well thought out piece and worth people reading either way.",APompliano,73167,2018-11-15 11:08:28+00:00,Neutral
618,@Emperor_YZ @srussolillo I disagree that has anything to do with it.,APompliano,73168,2018-11-15 11:00:59+00:00,Neutral
619,@mshari_720 @srussolillo That was written in another section not in the screenshot :),APompliano,73169,2018-11-15 10:56:46+00:00,Neutral
620,@Dan_Royce @Apple @ApplePodcasts has been great until this issue. Im hoping they can help us resolve it so we can keep sharing all the content we have recorded.,APompliano,73547,2018-11-06 03:02:12+00:00,Positive
621,@TimoSolo 🔥🔥🔥🔥,APompliano,73588,2018-11-06 00:58:50+00:00,Neutral
622,@SatoshiEngineer @JWilliamsFstmed @TonyRobbins @timferriss 😂😂😂 ABSOLUTELY,APompliano,73670,2018-11-02 14:18:15+00:00,Neutral
623,@rosdikuat @ricciy @MustStopMurad Absolutely agree,APompliano,73774,2018-11-01 11:45:16+00:00,Neutral
624,@nlw Absolute HEAT brought by @MustStopMurad,APompliano,73837,2018-10-31 12:16:11+00:00,Neutral
625,"@mookydooks Yes, the technology problems are all solvable over time.",APompliano,73850,2018-10-31 04:02:03+00:00,Neutral
626,"Tomorrow we are dropping absolute HEAT on the podcast.

It will be the most important episode you ever listen to.

Subscribe. Rate. Review. Don’t sleep. 

Promise you’re not going to want to miss this one.

https://t.co/udDatBf8qG",APompliano,73861,2018-10-31 02:14:32+00:00,Neutral
627,@mstechyt Definitely no single bullet solution and Twitter is not the best place for financial advice anyways ;),APompliano,73946,2018-10-25 23:27:09+00:00,Neutral
628,@polina_marinova @MarkYusko @JediTriathlete @AxelMerk I’m about to do the 5 miler in solidarity too 😂🏃🏻‍♂️💨,APompliano,73984,2018-10-23 01:56:34+00:00,Neutral
629,@AliBHamed Solution: Avoid conferences,APompliano,74065,2018-10-20 12:09:42+00:00,Neutral
630,"🚨 New podcast episode is live 🚨

@AustenAllred and I talked about crypto, how to train an engineer, why student debt is out of control, and how Austen is solving this problem with Lambda School.

You don't want to miss this one. Listen and learn! 
https://t.co/udDatBf8qG",APompliano,74115,2018-10-17 16:39:43+00:00,Neutral
631,@CryptoNate12 @srussolillo @Nouriel The truth can’t be changed or rewritten :),APompliano,74128,2018-10-15 10:45:24+00:00,Neutral
632,"Tesla outsold Mercedes-Benz in the US during Q3.

I guess the strategy of building cars people want may actually work :)",APompliano,74178,2018-10-12 16:24:12+00:00,Neutral
633,"Today an economist is arguing against technology in front of a group of Senators.

They don’t realize the technologists didn’t wait to be invited to argue against current monetary policy.

The technologists just built a solution and released it to the world.",APompliano,74201,2018-10-11 16:39:03+00:00,Neutral
634,@Rekt_Doge There would be chaos in the solar system if elon and I were constructing tweets together.,APompliano,74382,2018-09-30 01:38:07+00:00,Neutral
635,"@Trustless_State @TusharJain_ @VinnyLingham @tylerwinklevoss I generally agree with this but the regulated aspect of Gemini Dollar makes it much harder for people in certain jurisdictions to use it. 

Will get solved over time but isn’t solved yet.",APompliano,74533,2018-09-18 23:34:10+00:00,Neutral
636,@MCSolarWind @ramit Disagree. It is so easy to reinvent who you are in todays world. Maybe it will be harder for the “crypto nonbelievers” to recover in the future :),APompliano,74664,2018-09-13 00:01:43+00:00,Neutral
637,"Today, Amazon was the second company to reach the $1 Trillion market cap.

Remember, @ErikVoorhees sold Satoshi Dice for 126,315 BTC which made him the first entrepreneur to sell a crypto company eventually worth a $1 Billion acquisition.",APompliano,74801,2018-09-05 01:39:37+00:00,Neutral
638,"Absolute 🔥🔥 podcast episodes coming this week with @arjunblj and @MartyBent.

Each are articulate, smart, and not afraid to speak truth to power. Must listen episodes.

Subscribe. Learn. Rate. Review. Live.

https://t.co/udDatBf8qG",APompliano,74819,2018-09-04 00:25:05+00:00,Neutral
639,"@J34512063 Sustainable, profitable ones that solve problems",APompliano,74925,2018-08-30 14:01:39+00:00,Neutral
640,@ChrisDunnTV @CaitlinLong_ Absolutely. Glad you enjoyed it.,APompliano,75019,2018-08-27 22:28:52+00:00,Positive
641,"@StopAndDecrypt Absolutely. ""Never confuse motion with progress""",APompliano,75080,2018-08-26 15:11:49+00:00,Neutral
642,"@Jovonni Absolutely. As I state at the end of the piece, the price targets are merely pure personal curiosity. We don't make any decisions based on these models.",APompliano,75135,2018-08-24 14:48:53+00:00,Neutral
643,"@lopp My understanding is that it is both. One is measurable (either there are QC solutions or not), while the manipulation claim is much harder for them to prove/disprove.",APompliano,75185,2018-08-22 23:48:12+00:00,Neutral
644,"Countries experiencing hyperinflation:

Zimbabwe
Turkey
Iran
Venezuela

Bitcoin solves this problem and helps millions of people.",APompliano,75385,2018-08-10 13:59:37+00:00,Neutral
645,@BenBajarin Absolutely,APompliano,75404,2018-08-09 04:18:52+00:00,Neutral
646,"“I started purchasing BTC, &amp; even ETH, thinking Iranian central bank will not...resolve the poor economic situation. I had read many reports about Chinese &amp; Venezuelan people doing the same at the time of their economic crisis.” - Iranian woman

We trust math &amp; code over humans.",APompliano,75476,2018-08-07 00:42:35+00:00,Neutral
647,@Stan_Cherry It will go as low as they need it to in order to get more units sold.,APompliano,75482,2018-08-06 14:59:06+00:00,Neutral
648,"@TimoSolo Nope. Just read them all. If people take the time to engage, I should at least acknowledge that they responded :)",APompliano,75537,2018-08-03 13:46:48+00:00,Neutral
649,"Northern Trust, one of the most well-respected custody solutions on Wall Street, just said they're building custody for crypto.

This is an important step for sophisticated investors as they look to put large dollars to work in digital assets.",APompliano,75586,2018-08-01 13:20:37+00:00,Neutral
650,@MCSolarWind @waqasali and team are first class. I wouldn’t have recommended them to people unless I thought they were top notch.,APompliano,75608,2018-08-01 00:29:52+00:00,Neutral
651,@MCSolarWind Let me know what you like/don’t like....and welcome! https://t.co/4uNuS2S0n4,APompliano,75610,2018-08-01 00:28:13+00:00,Positive
652,"@alamentarius @B3_MillerValue Absolutely. The best investors are more worried about downside risk, than upside potential.",APompliano,75615,2018-08-01 00:17:34+00:00,Neutral
653,"My partners and I have never sold an investment from one of our crypto funds.

This is a decades long game. Those who are patient will be profitably rewarded.",APompliano,75665,2018-07-29 03:32:19+00:00,Neutral
654,"@whatabute @facebook The company monetizes your data because you agreed to let them do it when you signed up. If you don’t want your data sold, don’t use the service :)

If someone builds a product with different terms, the market will determine which offering is more compelling.",APompliano,75692,2018-07-28 20:58:30+00:00,Neutral
655,@isolate2elevate @kanyewest Kanye is the Satoshi of music so makes sense.,APompliano,75732,2018-07-27 17:39:53+00:00,Neutral
656,"Today's installment of ""Off the Chain"" had @hrdwrknvrstps give a high-level overview of state channels, a layer two scaling solution for Ethereum.

https://t.co/X0iYduED4o",APompliano,75748,2018-07-27 16:02:36+00:00,Neutral
657,@Yoroomie @hrdwrknvrstps So solid. He did a great job,APompliano,75756,2018-07-27 13:24:47+00:00,Neutral
658,9/ The best teams build products that solve problems. They don’t get emotionally attached to a single tech stack and they continue to evaluate their options to best serve their users.,APompliano,75758,2018-07-27 13:24:07+00:00,Positive
659,"8/ Blockchain technology is a powerful tool in many cases. It isn’t the best solution in every case though.

And that is okay.",APompliano,75759,2018-07-27 13:24:07+00:00,Positive
